timestamp,currency,impact,event,actual,forecast,previous
2013-05-06 09:00:00,CAD,High Impact Expected,Ivey PMI,52.2,58.3,61.6
2013-05-06 13:00:00,USD,Low Impact Expected,Loan Officer Survey,,,
2013-05-06 17:45:00,NZD,Medium Impact Expected,Labor Cost Index q/q,0.4%,0.5%,0.5%
2013-05-06 18:00:00,GBP,Low Impact Expected,BRC Shop Price Index y/y,0.4%,,1.4%
2013-05-06 18:28:00,AUD,Low Impact Expected,AIG Construction Index,35.2,,39.0
2013-05-06 20:30:00,AUD,High Impact Expected,Trade Balance,0.31B,0.20B,-0.11B
2013-05-06 20:30:00,AUD,Medium Impact Expected,HPI q/q,0.1%,1.9%,2.0%
2013-05-06 23:30:00,AUD,High Impact Expected,Cash Rate,2.75%,3.00%,3.00%
2013-05-06 23:30:00,AUD,High Impact Expected,RBA Rate Statement,,,
2013-05-07 00:45:00,CHF,Medium Impact Expected,SECO Consumer Climate,-5,-3,-6
2013-05-07 00:45:00,CHF,Low Impact Expected,Unemployment Rate,3.1%,3.1%,3.1%
2013-05-07 01:45:00,EUR,Medium Impact Expected,French Industrial Production m/m,-0.9%,-0.2%,0.8%
2013-05-07 01:45:00,EUR,Low Impact Expected,French Gov Budget Balance,-31.0B,,-27.1B
2013-05-07 01:45:00,EUR,Low Impact Expected,French Trade Balance,-4.7B,-5.3B,-5.6B
2013-05-07 02:00:00,CHF,High Impact Expected,Foreign Currency Reserves,437B,,438B
2013-05-07 05:00:00,EUR,Medium Impact Expected,German Factory Orders m/m,2.2%,-0.4%,2.2%
2013-05-07 09:00:00,USD,Medium Impact Expected,JOLTS Job Openings,3.84M,3.79M,3.90M
2013-05-07 09:00:00,USD,Low Impact Expected,IBD/TIPP Economic Optimism,45.1,47.1,46.2
2013-05-07 14:00:00,USD,Low Impact Expected,Consumer Credit m/m,8.0B,16.2B,18.6B
2013-05-07 15:00:00,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
2013-05-07 16:00:00,NZD,High Impact Expected,RBNZ Financial Stability Report,,,
2013-05-07 18:00:00,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,-2.2%,,1.9%
2013-05-07 20:49:00,CNY,High Impact Expected,USD-Denominated Trade Balance,18.2B,15.5B,-0.9B
2013-05-08 00:00:00,EUR,Non-Economic,French Bank Holiday,,,
2013-05-08 02:00:00,GBP,Medium Impact Expected,Halifax HPI m/m,1.1%,0.2%,0.4%
2013-05-08 02:15:00,CHF,High Impact Expected,CPI m/m,0.0%,0.1%,0.2%
2013-05-08 05:00:00,EUR,Medium Impact Expected,German Industrial Production m/m,1.2%,-0.1%,0.6%
2013-05-08 07:14:00,CAD,Low Impact Expected,Housing Starts,175K,175K,181K
2013-05-08 07:30:00,USD,Medium Impact Expected,FOMC Member Stein Speaks,,,
2013-05-08 09:30:00,USD,Medium Impact Expected,Crude Oil Inventories,0.2M,2.1M,6.7M
2013-05-08 12:00:00,USD,Medium Impact Expected,10-y Bond Auction,1.81|2.7,,1.80|2.8
2013-05-08 14:00:00,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
2013-05-08 17:45:00,NZD,High Impact Expected,Employment Change q/q,1.7%,1.1%,-0.9%
2013-05-08 17:45:00,NZD,High Impact Expected,Unemployment Rate,6.2%,6.8%,6.8%
2013-05-08 20:30:00,AUD,High Impact Expected,Employment Change,50.1K,11.5K,-31.1K
2013-05-08 20:30:00,AUD,High Impact Expected,Unemployment Rate,5.5%,5.6%,5.6%
2013-05-08 20:30:00,CNY,High Impact Expected,CPI y/y,2.4%,2.3%,2.1%
2013-05-08 20:30:00,CNY,Medium Impact Expected,PPI y/y,-2.6%,-2.2%,-1.9%
2013-05-09 00:00:00,JPY,Low Impact Expected,Leading Indicators,97.6%,97.7%,97.6%
2013-05-09 00:00:00,CHF,Non-Economic,Bank Holiday,,,
2013-05-09 00:00:00,EUR,Non-Economic,German Bank Holiday,,,
2013-05-09 00:00:00,EUR,Non-Economic,French Bank Holiday,,,
2013-05-09 03:00:00,EUR,Medium Impact Expected,ECB Monthly Bulletin,,,
2013-05-09 03:30:00,GBP,High Impact Expected,Manufacturing Production m/m,1.1%,0.4%,0.7%
2013-05-09 03:30:00,GBP,Low Impact Expected,Industrial Production m/m,0.7%,0.3%,0.9%
2013-05-09 06:00:00,GBP,High Impact Expected,Asset Purchase Facility,375B,375B,375B
2013-05-09 06:00:00,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
2013-05-09 07:30:00,CAD,Medium Impact Expected,NHPI m/m,0.1%,0.1%,0.2%
2013-05-09 07:30:00,USD,High Impact Expected,Unemployment Claims,323K,333K,327K
2013-05-09 09:00:00,GBP,Medium Impact Expected,NIESR GDP Estimate,0.8%,,0.3%
2013-05-09 09:00:00,USD,Medium Impact Expected,Mortgage Delinquencies,7.25%,,7.09%
2013-05-09 09:00:00,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.4%,0.3%,-0.3%
2013-05-09 09:30:00,USD,Low Impact Expected,Natural Gas Storage,88B,80B,43B
2013-05-09 12:00:00,USD,Low Impact Expected,30-y Bond Auction,2.98|2.5,,3.00|2.5
2013-05-09 18:50:00,JPY,High Impact Expected,Current Account,0.34T,0.48T,-0.03T
2013-05-09 18:50:00,JPY,Low Impact Expected,Bank Lending y/y,1.7%,,1.5%
2013-05-09 20:30:00,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
2013-05-10 00:00:00,JPY,Low Impact Expected,Economy Watchers Sentiment,56.5,59.2,57.3
2013-05-10 01:00:00,EUR,Medium Impact Expected,German Trade Balance,17.6B,18.0B,17.7B
2013-05-10 03:00:00,EUR,Low Impact Expected,Italian Industrial Production m/m,-0.8%,-0.2%,-0.9%
2013-05-10 03:05:00,CNY,Medium Impact Expected,New Loans,793B,770B,1060B
2013-05-10 03:05:00,CNY,Low Impact Expected,M2 Money Supply y/y,16.1%,15.5%,15.7%
2013-05-10 03:30:00,GBP,Medium Impact Expected,Goods Trade Balance,-9.1B,-8.9B,-9.2B
2013-05-10 00:00:00,All,High Impact Expected,G7 Meetings,,,
2013-05-10 07:25:00,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
2013-05-10 07:30:00,CAD,High Impact Expected,Employment Change,12.5K,14.8K,-54.5K
2013-05-10 07:30:00,CAD,High Impact Expected,Unemployment Rate,7.2%,7.2%,7.2%
2013-05-10 08:30:00,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
2013-05-10 12:59:00,USD,Medium Impact Expected,Federal Budget Balance,112.9B,108.3B,-106.5B
2013-05-10 13:00:00,USD,Medium Impact Expected,FOMC Member George Speaks,,,
2013-05-11 00:00:00,All,High Impact Expected,G7 Meetings,,,
2013-05-12 17:14:00,NZD,Medium Impact Expected,REINZ HPI m/m,0.8%,,2.4%
2013-05-12 17:45:00,NZD,Low Impact Expected,FPI m/m,0.2%,,-1.3%
2013-05-12 18:50:00,JPY,Low Impact Expected,M2 Money Stock y/y,3.3%,3.1%,3.1%
2013-05-12 20:30:00,AUD,Medium Impact Expected,Home Loans m/m,5.2%,3.8%,2.1%
2013-05-12 20:30:00,AUD,Medium Impact Expected,NAB Business Confidence,-2,,2
2013-05-13 00:30:00,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,20.6%,21.1%,20.9%
2013-05-13 00:30:00,CNY,Medium Impact Expected,Industrial Production y/y,9.3%,9.4%,8.9%
2013-05-13 00:30:00,CNY,Low Impact Expected,Retail Sales y/y,12.8%,12.8%,12.6%
2013-05-13 02:15:00,CHF,Medium Impact Expected,Retail Sales y/y,-0.9%,1.0%,2.3%
2013-05-13 00:00:00,EUR,High Impact Expected,Eurogroup Meetings,,,
2013-05-13 07:30:00,USD,High Impact Expected,Core Retail Sales m/m,-0.1%,-0.1%,-0.4%
2013-05-13 07:30:00,USD,High Impact Expected,Retail Sales m/m,0.1%,-0.3%,-0.5%
2013-05-13 09:00:00,USD,Medium Impact Expected,Business Inventories m/m,0.0%,0.3%,0.0%
2013-05-13 17:45:00,NZD,High Impact Expected,Retail Sales q/q,0.5%,0.9%,1.9%
2013-05-13 17:45:00,NZD,Medium Impact Expected,Core Retail Sales q/q,0.6%,0.7%,1.2%
2013-05-13 18:01:00,GBP,Low Impact Expected,RICS House Price Balance,1%,2%,-2%
2013-05-13 18:50:00,JPY,Low Impact Expected,PPI y/y,0.0%,-0.2%,-0.5%
2013-05-13 22:45:00,JPY,Low Impact Expected,30-y Bond Auction,1.78|3.6,,1.49|3.6
2013-05-14 01:00:00,EUR,Low Impact Expected,German Final CPI m/m,-0.5%,-0.5%,-0.5%
2013-05-14 01:00:00,EUR,Low Impact Expected,German WPI m/m,-0.2%,-0.3%,-0.2%
2013-05-14 01:00:00,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,-24.1%,,-21.5%
2013-05-14 04:00:00,EUR,High Impact Expected,German ZEW Economic Sentiment,36.4,39.5,36.3
2013-05-14 04:00:00,EUR,Medium Impact Expected,Industrial Production m/m,1.0%,0.6%,0.3%
2013-05-14 04:00:00,EUR,Medium Impact Expected,ZEW Economic Sentiment,27.6,27.3,24.9
2013-05-14 04:00:00,GBP,Low Impact Expected,CB Leading Index m/m,0.4%,,0.4%
2013-05-14 00:00:00,EUR,Medium Impact Expected,ECOFIN Meetings,,,
2013-05-14 04:30:00,AUD,High Impact Expected,Annual Budget Release,,,
2013-05-14 06:30:00,USD,Low Impact Expected,NFIB Small Business Index,92.1,89.9,89.5
2013-05-14 07:30:00,USD,Medium Impact Expected,Import Prices m/m,-0.5%,-0.5%,-0.2%
2013-05-14 18:50:00,JPY,Medium Impact Expected,Tertiary Industry Activity m/m,-1.3%,-0.6%,1.2%
2013-05-14 20:30:00,AUD,Medium Impact Expected,New Motor Vehicle Sales m/m,-1.6%,,-0.5%
2013-05-14 20:30:00,AUD,Medium Impact Expected,Wage Price Index q/q,0.7%,0.8%,0.8%
2013-05-15 00:00:00,JPY,Low Impact Expected,Consumer Confidence,44.5,45.8,44.8
2013-05-15 00:30:00,EUR,Medium Impact Expected,French Prelim GDP q/q,-0.2%,-0.1%,-0.2%
2013-05-15 01:00:00,EUR,High Impact Expected,German Prelim GDP q/q,0.1%,0.3%,-0.7%
2013-05-15 01:45:00,EUR,Low Impact Expected,French Final CPI m/m,-0.1%,0.1%,0.8%
2013-05-15 02:15:00,CHF,Medium Impact Expected,PPI m/m,0.2%,-0.2%,0.0%
2013-05-15 03:00:00,EUR,Medium Impact Expected,Italian Prelim GDP q/q,-0.5%,-0.4%,-0.9%
2013-05-15 03:30:00,GBP,High Impact Expected,Claimant Count Change,-7.3K,-3.1K,-9.9K
2013-05-15 03:30:00,GBP,Medium Impact Expected,Average Earnings Index 3m/y,0.4%,0.7%,1.0%
2013-05-15 03:30:00,GBP,Medium Impact Expected,Unemployment Rate,7.8%,7.9%,7.9%
2013-05-15 04:00:00,CHF,Medium Impact Expected,Credit Suisse Economic Expectations,2.2,,20.0
2013-05-15 04:00:00,EUR,High Impact Expected,Flash GDP q/q,-0.2%,-0.1%,-0.6%
2013-05-15 04:30:00,GBP,High Impact Expected,BOE Gov King Speaks,,,
2013-05-15 04:30:00,GBP,High Impact Expected,BOE Inflation Report,,,
2013-05-15 07:30:00,CAD,High Impact Expected,Manufacturing Sales m/m,-0.3%,0.6%,2.8%
2013-05-15 07:30:00,USD,High Impact Expected,PPI m/m,-0.7%,-0.6%,-0.6%
2013-05-15 07:30:00,USD,Medium Impact Expected,Core PPI m/m,0.1%,0.1%,0.2%
2013-05-15 07:30:00,USD,Medium Impact Expected,Empire State Manufacturing Index,-1.4,3.6,3.1
2013-05-15 08:00:00,USD,Medium Impact Expected,TIC Long-Term Purchases,-13.5B,33.8B,-13.3B
2013-05-15 08:15:00,USD,Medium Impact Expected,Capacity Utilization Rate,77.8%,78.4%,78.3%
2013-05-15 08:15:00,USD,Medium Impact Expected,Industrial Production m/m,-0.5%,-0.1%,0.3%
2013-05-15 09:00:00,USD,Low Impact Expected,NAHB Housing Market Index,44,43,41
2013-05-15 09:30:00,NZD,Low Impact Expected,GDT Price Index,-2.6%,,-8.6%
2013-05-15 09:30:00,USD,Medium Impact Expected,Crude Oil Inventories,-0.6M,0.5M,0.2M
2013-05-15 17:34:00,NZD,Medium Impact Expected,Business NZ Manufacturing Index,54.5,,53.4
2013-05-15 18:50:00,JPY,Medium Impact Expected,Prelim GDP q/q,0.9%,0.7%,0.0%
2013-05-15 18:50:00,JPY,Low Impact Expected,Prelim GDP Price Index y/y,-1.2%,-1.0%,-0.7%
2013-05-15 21:00:00,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,1.2%,,1.4%
2013-05-15 21:00:00,NZD,High Impact Expected,Annual Budget Release,,,
2013-05-15 23:30:00,JPY,Low Impact Expected,Revised Industrial Production m/m,0.9%,0.2%,0.2%
2013-05-16 01:45:00,EUR,Medium Impact Expected,French Prelim Private Payrolls q/q,-0.1%,-0.3%,-0.3%
2013-05-16 03:00:00,EUR,Low Impact Expected,Italian Trade Balance,3.24B,1.72B,1.09B
2013-05-16 04:00:00,EUR,Medium Impact Expected,Final CPI y/y,1.2%,1.2%,1.2%
2013-05-16 04:00:00,EUR,Low Impact Expected,Final Core CPI y/y,1.0%,1.0%,1.0%
2013-05-16 04:00:00,EUR,Low Impact Expected,Trade Balance,18.7B,11.8B,12.7B
2013-05-16 04:39:00,GBP,Low Impact Expected,30-y Bond Auction,3.29|2.0,,3.12|1.7
2013-05-16 06:45:00,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
2013-05-16 07:30:00,CAD,Medium Impact Expected,Foreign Securities Purchases,1.19B,5.36B,-6.28B
2013-05-16 07:30:00,USD,High Impact Expected,Building Permits,1.02M,0.94M,0.89M
2013-05-16 07:30:00,USD,High Impact Expected,Core CPI m/m,0.1%,0.2%,0.1%
2013-05-16 07:30:00,USD,High Impact Expected,Unemployment Claims,360K,332K,328K
2013-05-16 07:30:00,USD,Medium Impact Expected,CPI m/m,-0.4%,-0.3%,-0.2%
2013-05-16 07:30:00,USD,Medium Impact Expected,Housing Starts,0.85M,0.98M,1.02M
2013-05-16 09:00:00,USD,High Impact Expected,Philly Fed Manufacturing Index,-5.2,2.5,1.3
2013-05-16 09:30:00,CAD,Low Impact Expected,BOC Review,,,
2013-05-16 09:30:00,USD,Low Impact Expected,Natural Gas Storage,99B,96B,88B
2013-05-16 11:30:00,USD,Medium Impact Expected,FOMC Member Raskin Speaks,,,
2013-05-16 17:45:00,NZD,Medium Impact Expected,PPI Input q/q,0.8%,0.3%,-0.3%
2013-05-16 17:45:00,NZD,Low Impact Expected,PPI Output q/q,0.8%,0.0%,-0.1%
2013-05-16 18:50:00,JPY,Medium Impact Expected,Core Machinery Orders m/m,14.2%,3.1%,7.5%
2013-05-16 21:00:00,CNY,Low Impact Expected,CB Leading Index m/m,1.5%,,-0.6%
2013-05-17 04:30:00,GBP,Medium Impact Expected,MPC Member Weale Speaks,,,
2013-05-17 07:30:00,CAD,High Impact Expected,Core CPI m/m,0.1%,0.2%,0.2%
2013-05-17 07:30:00,CAD,Medium Impact Expected,CPI m/m,-0.2%,0.0%,0.2%
2013-05-17 07:30:00,CAD,Medium Impact Expected,Wholesale Sales m/m,0.3%,0.4%,0.1%
2013-05-17 08:55:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,83.7,77.9,76.4
2013-05-17 08:55:00,USD,Low Impact Expected,Prelim UoM Inflation Expectations,3.1%,,3.1%
2013-05-17 09:00:00,USD,Low Impact Expected,CB Leading Index m/m,0.6%,0.3%,-0.2%
2013-05-18 10:00:00,USD,Medium Impact Expected,Fed Chairman Bernanke Speaks,,,
2013-05-19 18:01:00,GBP,Low Impact Expected,Rightmove HPI m/m,2.1%,,2.1%
2013-05-20 00:00:00,CHF,Non-Economic,Bank Holiday,,,
2013-05-20 00:00:00,EUR,Non-Economic,German Bank Holiday,,,
2013-05-20 00:00:00,EUR,Non-Economic,French Bank Holiday,,,
2013-05-20 00:00:00,CAD,Non-Economic,Bank Holiday,,,
2013-05-20 12:00:00,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
2013-05-20 17:45:00,NZD,Low Impact Expected,Visitor Arrivals m/m,2.2%,,1.2%
2013-05-20 19:00:00,AUD,Medium Impact Expected,CB Leading Index m/m,0.1%,,0.3%
2013-05-20 20:30:00,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
2013-05-20 22:00:00,NZD,Low Impact Expected,Credit Card Spending y/y,4.0%,,3.7%
2013-05-20 22:03:00,NZD,Medium Impact Expected,Inflation Expectations q/q,2.1%,,2.2%
2013-05-20 23:33:00,JPY,Low Impact Expected,All Industries Activity m/m,-0.3%,-0.3%,0.6%
2013-05-21 01:00:00,EUR,Medium Impact Expected,German PPI m/m,-0.2%,-0.1%,-0.2%
2013-05-21 03:30:00,GBP,High Impact Expected,CPI y/y,2.4%,2.6%,2.8%
2013-05-21 03:30:00,GBP,Medium Impact Expected,PPI Input m/m,-2.3%,-1.2%,0.1%
2013-05-21 03:30:00,GBP,Medium Impact Expected,RPI y/y,2.9%,3.1%,3.3%
2013-05-21 03:30:00,GBP,Low Impact Expected,Core CPI y/y,2.0%,2.3%,2.4%
2013-05-21 03:30:00,GBP,Low Impact Expected,ONS HPI y/y,2.7%,2.3%,1.9%
2013-05-21 03:30:00,GBP,Low Impact Expected,PPI Output m/m,-0.1%,0.2%,0.2%
2013-05-21 05:00:00,EUR,Medium Impact Expected,German Buba Monthly Report,,,
2013-05-21 09:00:00,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
2013-05-21 10:30:00,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
2013-05-21 11:45:00,CAD,Medium Impact Expected,BOC Gov Carney Speaks,,,
2013-05-21 12:00:00,USD,Low Impact Expected,FOMC Member Dudley Speaks,,,
2013-05-21 18:50:00,JPY,Medium Impact Expected,Trade Balance,-0.76T,-0.63T,-0.92T
2013-05-21 19:30:00,AUD,Medium Impact Expected,Westpac Consumer Sentiment,-7.0%,,-5.1%
2013-05-21 22:07:00,JPY,High Impact Expected,Monetary Policy Statement,,,
2013-05-22 02:24:00,JPY,High Impact Expected,BOJ Press Conference,,,
2013-05-22 03:00:00,EUR,Medium Impact Expected,Current Account,25.9B,14.2B,14.6B
2013-05-22 03:30:00,GBP,High Impact Expected,MPC Asset Purchase Facility Votes,3-0-6,3-0-6,3-0-6
2013-05-22 03:30:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
2013-05-22 03:30:00,GBP,High Impact Expected,Retail Sales m/m,-1.3%,0.0%,-0.6%
2013-05-22 03:30:00,GBP,Medium Impact Expected,Public Sector Net Borrowing,8.0B,7.6B,12.6B
2013-05-22 00:00:00,EUR,Medium Impact Expected,EU Economic Summit,,,
2013-05-22 04:33:00,EUR,Medium Impact Expected,German 10-y Bond Auction,1.41|1.6,,1.28|1.6
2013-05-22 05:00:00,CHF,High Impact Expected,SNB Chairman Jordan Speaks,,,
2013-05-22 05:00:00,GBP,Medium Impact Expected,CBI Industrial Order Expectations,-20,-18,-25
2013-05-22 06:00:00,GBP,Medium Impact Expected,MPC Member Bean Speaks,,,
2013-05-22 07:30:00,CAD,High Impact Expected,Core Retail Sales m/m,-0.2%,0.2%,0.7%
2013-05-22 07:30:00,CAD,Medium Impact Expected,Retail Sales m/m,0.0%,0.2%,0.7%
2013-05-22 09:00:00,USD,High Impact Expected,Existing Home Sales,4.97M,4.99M,4.94M
2013-05-22 09:00:00,USD,High Impact Expected,Fed Chairman Bernanke Testifies,,,
2013-05-22 09:00:00,USD,Low Impact Expected,Treasury Sec Lew Speaks,,,
2013-05-22 09:30:00,USD,Medium Impact Expected,Crude Oil Inventories,-0.3M,-0.4M,-0.6M
2013-05-22 13:00:00,USD,High Impact Expected,FOMC Meeting Minutes,,,
2013-05-22 20:00:00,AUD,Medium Impact Expected,MI Inflation Expectations,2.3%,,2.2%
2013-05-22 20:45:00,CNY,High Impact Expected,Caixin Flash Manufacturing PMI,49.6,50.5,50.4
2013-05-23 00:00:00,JPY,Low Impact Expected,BOJ Monthly Report,,,
2013-05-23 02:00:00,EUR,High Impact Expected,French Flash Manufacturing PMI,45.5,44.8,44.4
2013-05-23 02:00:00,EUR,Medium Impact Expected,French Flash Services PMI,44.3,44.7,44.3
2013-05-23 02:30:00,EUR,High Impact Expected,German Flash Manufacturing PMI,49.0,48.6,48.1
2013-05-23 02:30:00,EUR,Medium Impact Expected,German Flash Services PMI,49.8,50.2,49.6
2013-05-23 03:00:00,EUR,Medium Impact Expected,Flash Manufacturing PMI,47.8,47.1,46.7
2013-05-23 03:00:00,EUR,Medium Impact Expected,Flash Services PMI,47.5,47.4,47.0
2013-05-23 03:00:00,EUR,Low Impact Expected,Italian Retail Sales m/m,-0.3%,0.3%,-0.2%
2013-05-23 03:30:00,GBP,High Impact Expected,Second Estimate GDP q/q,0.3%,0.3%,0.3%
2013-05-23 03:30:00,GBP,Medium Impact Expected,Prelim Business Investment q/q,-0.4%,1.7%,-0.8%
2013-05-23 03:30:00,GBP,Low Impact Expected,Index of Services 3m/3m,0.6%,0.7%,0.1%
2013-05-23 05:05:00,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
2013-05-23 07:30:00,USD,High Impact Expected,Unemployment Claims,340K,347K,363K
2013-05-23 08:00:00,USD,Medium Impact Expected,Flash Manufacturing PMI,51.9,51.6,52.1
2013-05-23 08:00:00,USD,Low Impact Expected,HPI m/m,1.3%,0.9%,0.9%
2013-05-23 09:00:00,EUR,Low Impact Expected,Consumer Confidence,-22,-22,-22
2013-05-23 09:00:00,USD,High Impact Expected,New Home Sales,454K,429K,444K
2013-05-23 09:30:00,USD,Low Impact Expected,Natural Gas Storage,89B,90B,99B
2013-05-23 16:30:00,EUR,High Impact Expected,ECB President Draghi Speaks,,,
2013-05-23 17:45:00,NZD,High Impact Expected,Trade Balance,157M,495M,732M
2013-05-23 21:55:00,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
2013-05-24 01:00:00,EUR,Medium Impact Expected,German GfK Consumer Climate,6.5,6.2,6.2
2013-05-24 01:00:00,EUR,Low Impact Expected,German Final GDP q/q,0.1%,0.1%,0.1%
2013-05-24 02:00:00,GBP,Medium Impact Expected,MPC Member Fisher Speaks,,,
2013-05-24 03:00:00,EUR,High Impact Expected,German Ifo Business Climate,105.7,104.6,104.4
2013-05-24 03:30:00,GBP,Medium Impact Expected,High Street Lending,32.2K,32.7K,31.4K
2013-05-24 05:00:00,EUR,Medium Impact Expected,German Buba President Weidmann Speaks,,,
2013-05-24 07:30:00,USD,High Impact Expected,Core Durable Goods Orders m/m,1.3%,0.6%,-1.5%
2013-05-24 07:30:00,USD,Medium Impact Expected,Durable Goods Orders m/m,3.3%,1.6%,-6.9%
2013-05-24 08:00:00,EUR,Low Impact Expected,Belgian NBB Business Climate,-12.4,-13.4,-14.7
2013-05-25 10:50:00,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
2013-05-26 18:50:00,JPY,Medium Impact Expected,Monetary Policy Meeting Minutes,,,
2013-05-27 00:00:00,GBP,Non-Economic,Bank Holiday,,,
2013-05-27 00:00:00,USD,Non-Economic,Bank Holiday,,,
2013-05-27 18:50:00,JPY,Low Impact Expected,SPPI y/y,-0.4%,-0.2%,-0.2%
2013-05-28 01:00:00,CHF,Low Impact Expected,Trade Balance,1.73B,2.02B,1.89B
2013-05-28 01:00:00,EUR,Low Impact Expected,German Import Prices m/m,-1.4%,-0.2%,-0.1%
2013-05-28 02:15:00,CHF,Medium Impact Expected,Employment Level,4.15M,4.11M,4.12M
2013-05-28 07:30:00,CAD,Low Impact Expected,Corporate Profits q/q,-1.2%,,1.4%
2013-05-28 08:00:00,USD,Medium Impact Expected,S&P/CS Composite-20 HPI y/y,10.9%,10.2%,9.4%
2013-05-28 09:00:00,USD,High Impact Expected,CB Consumer Confidence,76.2,70.7,69.0
2013-05-28 09:00:00,USD,Low Impact Expected,Richmond Manufacturing Index,-2,2,-6
2013-05-28 12:00:00,GBP,Medium Impact Expected,MPC Member Tucker Speaks,,,
2013-05-28 18:50:00,JPY,Medium Impact Expected,Retail Sales y/y,-0.1%,-0.4%,-0.3%
2013-05-28 19:00:00,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
2013-05-28 19:30:00,AUD,Low Impact Expected,MI Leading Index m/m,0.2%,,0.6%
2013-05-28 20:08:00,AUD,Medium Impact Expected,HIA New Home Sales m/m,3.9%,,4.2%
2013-05-28 20:30:00,AUD,Medium Impact Expected,Construction Work Done q/q,-2.0%,1.1%,0.1%
2013-05-29 01:00:00,CHF,Low Impact Expected,UBS Consumption Indicator,1.46,,1.24
2013-05-29 00:00:00,EUR,Medium Impact Expected,German Prelim CPI m/m,0.4%,0.2%,-0.5%
2013-05-29 02:55:00,EUR,Medium Impact Expected,German Unemployment Change,21K,4K,6K
2013-05-29 03:00:00,EUR,Medium Impact Expected,M3 Money Supply y/y,3.2%,2.9%,2.6%
2013-05-29 03:02:00,EUR,Low Impact Expected,Private Loans y/y,-0.9%,-0.4%,-0.7%
2013-05-29 04:30:00,GBP,Medium Impact Expected,MPC Member Bean Speaks,,,
2013-05-29 05:00:00,EUR,Low Impact Expected,ECB Financial Stability Review,,,
2013-05-29 05:00:00,GBP,Medium Impact Expected,CBI Realized Sales,-11,4,-1
2013-05-29 09:00:00,CAD,High Impact Expected,BOC Rate Statement,,,
2013-05-29 09:00:00,CAD,High Impact Expected,Overnight Rate,1.00%,1.00%,1.00%
2013-05-29 12:00:00,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
2013-05-29 17:45:00,NZD,Medium Impact Expected,Building Consents m/m,18.5%,,-8.3%
2013-05-29 20:30:00,AUD,High Impact Expected,Building Approvals m/m,9.1%,4.1%,-2.6%
2013-05-29 20:30:00,AUD,High Impact Expected,Private Capital Expenditure q/q,-4.7%,0.7%,-2.1%
2013-05-30 00:45:00,CHF,Medium Impact Expected,GDP q/q,0.6%,0.2%,0.3%
2013-05-30 01:00:00,GBP,Medium Impact Expected,Nationwide HPI m/m,0.4%,0.5%,0.0%
2013-05-30 02:00:00,EUR,Low Impact Expected,Spanish Flash CPI y/y,1.7%,1.6%,1.4%
2013-05-30 03:10:00,EUR,Low Impact Expected,Retail PMI,46.8,,44.2
2013-05-30 04:13:00,EUR,Medium Impact Expected,Italian 10-y Bond Auction,4.14|1.4,,3.94|1.4
2013-05-30 07:30:00,CAD,Medium Impact Expected,Current Account,-14.1B,-15.3B,-14.6B
2013-05-30 07:30:00,CAD,Medium Impact Expected,RMPI m/m,-2.2%,-0.7%,-1.7%
2013-05-30 07:30:00,CAD,Low Impact Expected,IPPI m/m,-0.8%,0.1%,0.0%
2013-05-30 07:30:00,USD,High Impact Expected,Prelim GDP q/q,2.4%,2.5%,2.5%
